-141083453,6/26/11,833,6,48,8,10,,,,,,,,,72,4,0.996,16,5,2,2,25,36.4085,2399,rheocrene,0.1,8.16,316,7.5,269,1,39,0.78,0.674,0.305,0.236,0.646,0,1.307,0.004,,2.02,,38.09,6.26,,,0.569
-136317695,6/26/13,1105,10.7,11.1,,,,,,,,,,,22,2,0.693,15,0,2,0,17,34.4635,2282,hillslope,,7.58,197,7.9,,0.95,249,0.38,0.491,0,0.67,0,0,1.012,0.222,1.76,3.62,,1.35,0.72,3.26,,1.469
-94299894,5/25/12,17988,225,50,,,,,,,,,,,275,2,0.474,12,6,0,0,18,36.4025,1545,hillslope,,7.36,584,17.8,410,0,158,0.12,0.059,0.249,0,0,0,0.547,0.004,11.13,,2.48,0.5,0.23,2,,0.97
-76146656,6/28/12,17998,117,,,,,,,,,,,,117,1,0,9,3,3,2,17,36.3829,2351,hillslope,,7.37,432,10.9,310,0,352,0.96,0.02,0.5,0.6,0.6,0,1.154,0.002,2,,,0.13,0.12,0.12,,0.597
10,9/10/05,86,675,3325,,,,,,,,,,,4000,2,0.454,26,17,1,0,44,36.2802391,1064,hillslope,10.25,6.3,663,19.49,365,0,,,0.173,0.209,0.004,0,0,0.734,0,40.9,537,34.6,34.99,10.38,33.75,,0.875
39,5/12/05,84,256,24,1,48,66,1662,188,,,,,,2245,7,0.916,19,8,1,0,28,36.06247806,1738,hanging garden,0.01,,495,11.8,203,0,128,0.29,0.09,0.108,0.037,0,0,1.061,0.002,67.29,83.07,,51.28,0.01,,0.91,1.104
51,9/15/05,89,1163,300,150,1550,5,,,,,,,,3168,5,1.095,24,16,2,0,42,36.35751303,1150,hillslope,8.29,8.69,403,16.5,326,0.95,243,0.35,0.105,0.261,0.252,0,0.029,1.271,0.022,230.9,49.76,3.22,40.46,7.04,,0.16,0.924
54,9/9/05,85,90.7,19,320,,,,,,,,,,430,3,0.686,22,10,0,0,32,36.40551985,1180,hillslope,,8.49,,21.52,279,0.37,8,0.96,0.847,0.135,0,0,0,0.534,0.034,325.44,13.9,0.25,12.78,11.67,,,0.458
62,6/4/05,5,16.8,75,1030,97,30.5,,,,,,,,1249,5,0.675,1,3,1,1,6,37.6582,2134,hanging garden,1.84,7.94,298,9.73,254,0,,,0,0.002,0,0,0,0.189,0.035,,,,0.15,,,,0
74,7/27/05,11,94,6,,,,,,,,,,,100,2,0.227,15,2,0,3,20,36.1171,2128,hanging garden,0,8.24,267,15.8,,0.37,269,0.49,0.034,0.013,0,0.02,0.075,0.65,0.705,0.05,0.12,0.05,1.16,0.07,,,0.755
90,7/31/05,102,8,708,,,,,,,,,,,716,2,0.061,12,6,0,2,20,36.68408163,2023,hillslope,0.05,6.59,131,13.85,,0.33,233,0.29,0.197,0.348,0,0.198,0,1.062,0,17.7,52.2,,70.87,0.07,,,0.978
101,6/5/05,7,20.2,8,6,21,119,,,,,,,,174,5,1.023,10,11,1,4,26,37.5862,2380,rheocrene,21.3,7.73,387,5.9,399,0.96,73,0.59,0.043,0.059,0.004,0.021,0,1.124,0,,6.97,0.02,0.18,0.37,,,0.327
115,9/16/05,91,428.15,425,1790,1237.5,,,,,,,,,3881,4,1.207,14,10,2,1,27,36.4019155,757,hillslope,92.2,7.57,363,15.7,261,0.83,218,0.21,0.341,0.818,0.083,0.006,0.001,0.866,0.006,74.2,661.46,,586.79,,,,0.869
150,6/18/06,139,77.4,1.1,68,,,,,,,,,,147,3,0.73,22,5,2,2,31,34.74832171,2090,hillslope,,,,13,,1,131,0.27,0.483,0.013,0.001,0.007,0,0.211,0,60.59,7.82,,2.16,,,,0.481
162,10/21/06,149,36,448,786,,,,,,,,,,1270,3,0.766,13,11,5,5,34,34.61981193,1092,rheocrene,,,,18,,1,278,0.54,0.406,0.504,0.618,0.806,0,1.357,0.001,3.7,30.81,45.16,435.03,0.45,0.9,,0.578
179,10/24/06,131,8000,4000,,,,,,,,,,,12000,2,0.637,1,11,2,0,14,35.9588,488,hillslope,,6.56,793,23.2,,0.97,316,0.76,0.183,0.528,0.097,0,0,0.869,0,,2200,,,,,,0
187,4/29/08,147,7,6,1,64,39,1982,500,75,,,,,2674,8,0.819,10,11,4,3,28,34.88073522,1099,hillslope,,,,,,0,,,0.135,0.395,0.37,0.399,0.008,1.346,0,66.98,0.08,22.52,271.99,,,,0.701
206,7/24/08,241,145,72.5,21.75,21.75,,,,,,,,,261,4,1.097,27,6,0,0,33,49.0047,951,hillslope,0.32,7.66,1329,18.23,450,0.98,286,0.59,0.684,0.174,0,0,0,0.758,0.083,113.92,26.32,0.29,21.13,0.24,3.63,,0.917
209,7/26/08,245,304,,,,,,,,,,,,304,1,0,18,3,0,1,22,49.6678,1259,hillslope,1.34,,428,4.7,270,1,277,0.54,0.886,0.4,0,0.05,0,0.757,0,12.16,12.19,,1.55,0.06,,,0.893
210,8/28/08,246,3,84,552,208,432,140,,,,,,,1419,6,1.42,16,11,2,2,31,34.6152,965,rheocrene,0.03,,,20,428,0.99,134,0.26,0.166,0.438,0.433,0.265,0,1.319,0,98.39,8.06,13.45,69.55,16.56,29.4,,1.45
211,8/27/08,249,32,116,332,18,47,367,1540,688,,,,,3140,8,1.432,23,8,1,1,33,35.9999,1845,hanging garden,0.1,,,13,,0,349,0.94,0.175,0.493,0.212,0.088,0,1.361,0.064,12.11,60.68,141.44,103.98,230.97,,,1.356
213,6/13/06,124,55,515.6,411,,,,,,,,,,982,3,0.864,15,16,4,0,35,35.6469,1270,rheocrene,0.11,8.02,407,19.8,,1,268,0.49,0.46,0.308,0.063,0,0,0.89,0,312.05,6.44,0.42,131.65,0.93,,,0.694
214,6/13/06,128,59,197.2,308,,,,,,,,,,564,3,0.934,18,15,1,0,34,36.06137643,1684,hillslope,0.07,7.81,223,18.1,,0.64,48,0.73,0.514,0.24,0.006,0,0,0.664,0,218.56,4.28,48.17,17.71,1.21,,,0.767
215,6/13/06,132,76,61.4,276.4,,,,,,,,,,414,3,0.864,14,10,0,1,25,36.0698,1585,hillslope,,8.26,524,26.1,,0.91,58,0.68,0.413,0.355,0,0.003,0,0.713,0,39.2,3.6,,127.86,0.15,,,0.642
217,5/4/06,133,24,10.5,,,,,,,,,,,35,2,0.615,3,4,0,0,7,35.5188,1555,hillslope,,8.34,247,16.6,,0.56,188,0.04,0.1,0.071,0,0,0,0.679,0,0.48,1.68,,0.24,,,,0.802
218,8/24/06,134,9750,1050,900,600,450,,,,,,,,12750,5,0.86,11,7,4,2,24,35.4372,1155,rheocrene,,7.57,261,22.6,,1,183,0.02,0.028,0.406,0.359,0.215,0,1.164,0,26.4,172.21,,148.05,,3,,0.949
219,5/11/06,135,1200,1300,,,,,,,,,,,2500,2,0.692,7,7,0,1,15,35.6182,1463,rheocrene,0.15,7.68,580,22.9,,1,156,0.13,0.114,0.093,0,0.06,0,1.066,0,3.61,,,132.01,,1.2,,0.172
220,9/7/06,254,27.2,364.4,404.4,,,,,,,,,,796,3,0.817,16,15,1,0,32,35.6506,1372,rheocrene,,,,27,,0.98,113,0.37,0.18,0.408,0.053,0,0,0.849,0,17.14,40.66,10.93,54.9,19.42,,,1.447
221,10/24/06,867,95,250,96,,,,,,,,,,441,3,0.984,4,8,2,0,14,35.96358442,450,hillslope,,8.62,1023,15.3,,0.8,271,0.51,0.004,0.701,0.17,0,0,0.52,0,,1.25,0.1,0.38,,,,0.728
222,10/24/06,125,840,22,,,,,,,,,,,862,2,0.119,1,5,0,0,6,35.6968207,925,rheocrene,3.15,8.1,688,17.1,,0.94,338,0.88,0.01,0.13,0,0,0,0.257,0,,8.4,,,,,,0
239,7/25/08,250,330,,,,,,,,,,,,330,1,0,27,0,1,0,28,49.6403,954,hillslope,0.04,,,,210,0.97,346,0.92,0.996,0,0.05,0,0,0.192,0,26.4,90.75,0.07,140.25,8.32,3.3,,1.097
287,8/24/06,126,200,80,80,400,,,,,,,,,760,4,1.163,22,8,0,0,30,35.6184,1445,rheocrene,,,,,,0.97,,,0.235,0.171,0,0,0.013,0.799,0,93.84,54.88,4.4,2.81,,12,0.08,1.047
288,5/4/06,127,462,2320,95,,,,,,,,,,2877,3,0.58,18,5,1,1,25,35.5924,1215,rheocrene,,6.77,577,20.4,,0.97,,,0.281,0.032,0.042,0.108,0,1.044,0,232.22,23.19,26.44,499.73,0.02,,,0.866
291,7/29/08,261,35,34,65,8,9,,,,,,,,151,5,1.361,34,5,0,0,39,51.0717,1292,helocrene,0.02,,486,6,180,1,244,0.36,0.557,0.082,0,0,0,0.786,0.141,66.97,1.38,2.99,7.42,4.37,,,0.733
292,6/27/06,256,2000,,,,,,,,,,,,2000,1,0,1,3,2,0,6,35.7881,810,rheocrene,,7.66,552,23.9,,0.95,333,0.85,0.05,0.9,0.55,0,0,0.788,0,,,,,,100,,0
331,5/10/07,257,20,20,20,1600,160,640,,,,,,,2460,6,0.925,3,4,3,1,11,35.7261,1110,hillslope,,8.23,491,23.4,,0.98,328,0.82,0.201,0.532,0.437,0.09,0,1.213,0,356.4,,,,,,,0
511,3/12/09,264,321,324,173,27,3.2,265.5,,,,,,,1114,6,1.456,17,10,1,0,28,35.0422,1981,hillslope,0.2,7.83,273,15.05,160,0,210,0.17,0.745,0.241,0.047,0,0.011,0.767,0,230.57,327.14,2.66,224.37,44.54,,,1.252
512,7/25/08,252,168,,,,,,,,,,,,168,1,0,23,8,0,1,32,49.6497,1260,hillslope,0.2,,369,9.2,220,0.99,237,0.32,0.661,0.125,0,0.02,0,0.934,0.2,3.41,36.99,,10.08,35.3,5.04,3.36,1.37
514,7/26/08,268,26,17,31,31,45,,,,,,,,150,5,1.563,37,5,0,0,42,49.6128,1367,hillslope,1.86,,449,4.5,270,0.99,332,0.84,0.488,0.108,0,0,0,0.491,0.002,2.6,10.41,,18.22,10.18,,,1.227
515,5/5/08,269,40,22,143,100,750,50,,,,,,,1105,6,1.083,9,10,4,3,26,,,hanging garden,0,,,10,,0,0,1,0.053,0.518,0.31,0.217,0,1.336,0.071,36.4,19.25,,3.17,,,,0.82
517,7/28/08,243,3,3,5,22,62,24,25,12,,,,,156,8,1.684,32,7,0,1,40,51.0814,1403,rheocrene,1.27,,1270,10.5,240,0.99,104,0.42,0.253,0.11,0,0.005,0,1.039,0.088,11.99,4.32,,0.37,3.9,,,1.031
518,7/29/08,270,20,120,10,24,24,,,,,,,,198,5,1.197,29,5,2,2,38,51.0833,1296,rheocrene,1.9,,617,8.2,310,1,319,0.77,0.226,0.399,0.079,0.085,0,1.421,0.141,4.8,32.8,,3.42,0.96,,,0.732
530,6/28/00,281,4.5,,,,,,,,,,,,5,1,0,9,4,0,1,14,36.3975,2513,hillslope,0.06,9,313,5.7,,0.66,332,0.84,0.15,0.25,0,0.4,0,1.283,0.55,0,0.09,0.23,0.05,0.18,0.14,,1.496
531,6/28/00,282,200,50,,,,,,,,,,,250,2,0.5,5,2,0,2,9,36.3981,2485,hillslope,2.78,8.4,323,5.8,,0.86,302,0.68,0.008,0,0,0.03,0,0.371,0.35,1,1,,0.01,,,,0.709
533,4/5/01,284,500,,,,,,,,,,,,500,1,0,8,3,0,0,11,36.26329576,579,hanging garden,0.1,7.9,1446,21,,0.64,162,0.1,0.68,0.42,0,0,0,0.665,0,275.05,,,15,50,,,0.591
566,4/6/01,318,13,975,,,,,,,,,,,988,2,0.07,5,6,0,0,11,36.0181723,188,hillslope,2.04,7,627,27.2,,0.94,177,0.02,0.355,0.84,0,0,0,0.608,0,28.6,292.63,,29.51,,,0.39,0.572
614,8/7/00,366,100,,,,,,,,,,,,100,1,0,7,0,0,0,7,36.3652,2377,rheocrene,,7.6,517,21.5,,0.97,,,0.96,0,0,0,0,0,0,38,,,7,1,,,0.528
627,8/15/01,357,15,10,24,78,54,100,10,8,,,,,299,8,1.703,9,5,0,0,14,36.22909552,1341,hanging garden,0,7.4,483,22.9,,0.41,,,0.228,0.209,0,0,0,0.692,0,4.39,55.27,,1.32,4.78,0,,0.596
6498726,7/27/11,1177,31,91,,,,,,,,,,,122,2,0.567,13,4,0,0,17,36.2904,3009,rheocrene,,8.23,343,5.4,180,0,268,0.49,0.378,0.134,0,0,0.076,1.102,0.055,35.86,8.21,,1.83,0.1,,0.09,0.657
26597702,7/2/10,543,35,52,70,,,,,,,,,,157,3,1.061,8,0,0,0,8,34.5044,2136,hillslope,,8.18,300,20.7,163,0.98,199,0.11,0.394,0,0,0,0.238,0.821,0.031,7,10.89,,43.89,0.14,,,0.81
42589885,5/17/11,703,52,292,,,,,,,,,,,344,2,0.425,8,5,0,0,13,36.6297,1455,rheocrene,0.75,7.89,753,14.47,209,0.93,278,0.54,0.013,0.927,0,0,0,0.075,0,0.03,0.64,,3.27,0.58,,,0.807
64189091,6/18/09,375,12,300,90,10,100,,,,,,,,512,5,1.103,13,5,3,2,23,36.17442,1540,hillslope,2,6.94,206,16.92,89,0.91,299,0.66,0.484,0.047,0.657,0.679,0.006,1.196,0,2,139.01,100.5,6.03,,,,0.819
93642539,8/2/11,1182,37,64,,,,,,,,,,,101,2,0.657,8,5,0,1,14,36.142,2131,rheocrene,,7.13,1011,12.3,380,0,204,0.13,0.113,0.597,0,0.082,0.055,0.942,0.004,2.22,,,,8.64,0.37,0,0.637
103344860,9/11/10,601,7.4,7.4,,,,,,,,,,,15,2,0.693,9,0,0,0,9,36.2942,2884,hanging garden,,6.66,328,,210,0.95,327,0.82,0.496,0,0,0,0,0.683,0.375,5.55,0.59,,0.04,1.11,,0.05,0.762
113595872,7/29/10,569,5,10,15,31,6,,,,,,,,67,5,1.385,43,7,0,1,51,49.2285,2037,hillslope,9.91,8.17,141,3.6,41,0.97,90,0.5,0.658,0.111,0,0.009,0,0.686,0.056,3.01,28.37,,2.05,8.99,0.39,,0.976
132964424,6/26/11,678,40.5,9.5,,,,,,,,,,,50,2,0.486,14,2,1,0,17,36.4073,2374,hillslope,0.04,7.62,264,7,231,0.99,349,0.94,0.658,0.098,0.076,0,0,0.708,0.009,,11.1,,21.08,0.69,,,0.733
226333407,9/12/10,626,300,10,42,,,,,,,,,,352,3,0.491,14,9,3,0,26,36.3288,2513,hillslope,,6.64,457,12.8,440,0.98,322,0.79,0.381,0.294,0.184,0,0,1.133,0.017,43.68,31,,54.3,3.64,,1.56,1.22
244970810,5/17/11,704,9,39,,,,,,,,,,,48,2,0.483,8,3,1,0,12,36.6312,1390,rheocrene,1,7.84,730,11.8,211,0.62,338,0.88,0.133,0.688,0.01,0,0,0.57,0.012,1.26,0.44,1.95,2.73,,,,1.23
270048892,5/22/12,17986,164,320,,,,,,,,,,,484,2,0.64,19,12,0,0,31,36.0245,1680,hillslope,,,,,,0,213,0.18,0.226,0.199,0,0,0,0.691,0,74.47,21.33,3.2,0.38,10.11,,,0.924
270192700,6/3/10,554,84,12,12,12,20,,,,,,,,140,5,1.216,21,4,4,2,31,33.5723,1781,helocrene,,,,,325,0.98,5,0.97,0.103,0.052,0.112,0.14,0.024,1.474,0,3.84,2.76,0.01,0.04,1.09,,,1.028
288875352,7/2/10,492,15,132,17.5,,,,,,,,,,165,3,0.633,38,3,0,0,41,34.5015,2192,rheocrene,0.03,8.5,134,22.2,,0.94,269,0.49,0.566,0.018,0,0,0.002,0.402,0.044,18.99,18.17,,53.69,2.26,,,1.051
295882270,8/16/11,848,3.3,62,,,,,,,,,,,65,2,0.2,17,3,1,0,21,49.1327,1324,hillslope,0.09,7.68,389,6.3,300,0.97,355,0.97,0.852,0.57,0.01,0,0.01,0.82,0.025,16.16,14.45,,6.32,3.1,0.06,6.27,1.463
302299364,7/3/10,545,110,100,1313,390,,,,,,,,,1913,4,0.901,22,4,0,1,27,34.574,2204,hillslope,0.05,8.38,424,13.1,258,1,35,0.81,0.193,0.015,0,0.002,0.664,0.707,0.017,4.84,125.7,0.04,235.08,3.79,0.05,,0.76
344223006,6/27/11,630,60,,,,,,,,,,,,60,1,0,1,3,3,2,9,36.6588,2099,rheocrene,0,8.11,,12.07,264,0.93,238,0.32,0.45,0.3,0.6,0.85,0,1.372,0.03,,,,,27,,,0
358958674,7/17/13,907,6.9,11.9,,,,,,,,,,,19,2,0.657,14,2,1,0,17,35.133606,2111,rheocrene,,,,,,0,180,0,0.695,0.025,0.006,0,0,0.201,0,8.17,1.51,,3.15,0.24,,,0.959
360478108,7/24/11,1187,30,10,20,,,,,,,,,,60,3,1.011,4,5,1,1,11,36.2715,2489,hillslope,,7.33,708,9.2,440,0,45,0.75,0.092,0.202,0.013,0.108,0,1.141,0,4.1,0.8,,0.6,0,,,0.745
376682303,6/4/13,9777,2.25,40,450,,,,,,,,,,492,3,0.311,19,6,1,0,26,35.2043,1100,hillslope,0.59,7.27,534,21.9,,1,87,0.52,0.219,0.245,0.001,0,0.01,0.79,0,5.75,82.23,0.45,19.18,,,,0.692
385569213,6/30/12,18003,361,39,,,,,,,,,,,400,2,0.32,11,7,3,1,22,36.3492,2441,hillslope,,7.79,528,18.2,410,0,318,0.77,0.961,0.371,0.228,0.194,0,1.325,0.113,215.71,54.93,,,113.86,,0.04,0.964
403917931,6/7/09,14379,1500,170,400,50,,,,,,,,,2120,4,0.85,7,3,1,0,11,36.7269,1633,helocrene,0.01,,,,,0,198,0.1,0.15,0.15,0.749,0,0,0.797,0,162,85,,52.5,19,,,1.162
438883290,7/11/12,17953,2050,2075,500,188,,,,,,,,,4813,4,1.088,60,8,1,1,70,51.254,1225,hillslope,109,7.82,546,5,480,0.98,15,0.92,0.92,0.043,0.026,0.021,0.021,0.639,0.045,907.66,325.28,5,1515.64,92.6,1462.19,120.75,1.436
450938387,7/4/10,546,54,32,50,192,108,200,246,56,174,48,48,292,1500,12,,70,13,3,4,90,34.4899,2177,hillslope,0.33,8.24,379,8.78,246,0.94,289,0.61,0.348,0.445,0.04,0.124,0.023,1.45,0.179,38,47.81,5.38,188.13,115.17,2.44,,1.282
510639210,9/13/10,621,4.6,13.4,,,,,,,,,,,18,2,0.568,6,0,0,0,6,36.2912,3156,hanging garden,,,,,,0,72,0.6,0.022,0,0,0,0,0,0,0.05,0.24,,0.09,0.02,,,1.03
549584506,8/13/11,862,4,2,20,80,,,,,,,,,106,4,0.726,20,12,0,0,32,36.4833,1545,hillslope,0.05,,,,,0,78,0.57,0.424,0.17,0,0,0,0.599,0,1.77,12.7,1.8,27.77,0.88,,,0.987
562167948,6/26/10,525,160,520,,,,,,,,,,,680,2,0.546,24,0,0,0,24,33.9275,2854,helocrene,,8.57,80,13.08,36,1,350,0.94,0.969,0,0,0,0,0.043,0.007,517.44,46.95,,52.59,15.6,,,0.655
598491263,8/17/10,592,56,24,144,240,,,,,,,,,464,4,1.113,22,2,1,2,27,34.5158,2151,rheocrene,0.08,9.52,160,9.86,,0.97,4,0.98,0.188,0.095,0.068,0.46,0,1.248,0.036,36.08,10.9,,31.86,8.18,,,1.215
608820203,6/4/13,923,15.3,11.1,,,,,,,,,,,26,2,0.68,14,2,2,1,19,34.4518,2220,hillslope,0.1,7.12,245,7.1,,0,273,0.52,0.707,0.001,0.428,0.07,0,1.207,0.473,1.85,1.52,,6.44,0.44,8.42,,1.248
632767437,5/23/12,17987,5550,900,1325,,,,,,,,,,7775,3,0.792,31,15,0,0,46,36.0247,1684,hillslope,,7.4,696,15.2,670,0,215,0.19,0.79,0.207,0,0,0,0.516,0.001,3379.34,2676.6,18.63,63.05,8.09,,,0.764
660399203,7/26/11,1190,442,,,,,,,,,,,,442,1,0,10,4,3,2,19,36.2497,2575,hillslope,,7.77,394,5.7,200,0,333,0.85,0.754,0.25,0.25,0.15,0,1.433,0.25,287.74,0.04,,,45.08,,0.44,0.407
770791445,7/3/10,544,17.5,108,,,,,,,,,,,126,2,0.404,17,0,0,0,17,34.4472,2275,hillslope,0.07,8.52,267,9.23,170,0.98,14,0.92,0.753,0,0,0,0.098,0.551,0.05,17.99,38.8,,36.55,1.12,,,1.101
770979163,7/29/10,313,110,2096,192,,,,,,,,,,2398,3,0.461,28,2,2,2,34,36.3878,2416,hillslope,0.19,7.46,478,7.3,,0.95,218,0.21,0.671,0.053,0.061,0.054,0.02,0.812,0,165.69,19.2,,1245.35,168.45,,,0.72
835927441,10/26/10,616,215,55,,,,,,,,,,,270,2,0.505,17,3,0,1,21,36.42,2047,hanging garden,,8.57,362,6.3,190,0.71,70,0.61,0.503,0.363,0,0.022,0.08,1.126,0.04,96.9,6.06,,5.95,22.11,0.43,,0.825
841003352,6/26/10,527,334,482,,,,,,,,,,,816,2,0.677,16,3,0,2,21,33.9299,2878,hillslope,0.03,7.83,107,16.2,53,1,190,0.06,0.156,0.051,0,0.125,0.149,1.315,0,,14.46,0.05,97.03,15.95,,,0.718
858414896,5/31/10,515,10,2,,,,,,,,,,,12,2,0.451,5,1,0,0,6,33.5324,1669,hanging garden,,7.64,641,27.29,314,0,155,0.14,0.175,0.042,0,0,0.042,0.853,0,1,0.1,,0.6,0.4,,,1.172
903914113,7/30/10,351,8,11,152,,,,,,,,,,171,3,0.424,10,1,1,0,12,36.413,2364,helocrene,0.12,7.57,465,6.87,,0.96,290,0.61,0.751,0.009,0.018,0,0,0.21,0.005,49.47,,,78.94,,,,0.667
975429660,8/28/13,19246,104,98,144,,,,,,,,,,346,3,1.083,16,3,2,0,21,36.5869,1900,hanging garden,0,8.34,610,26.8,,0.68,129,0.28,0.339,0.011,0.078,0,0,0.767,0.024,68.28,7.98,0.1,22.02,18.98,,,1.112
981141611,7/10/13,896,56.7,112.4,,,,,,,,,,,169,2,0.638,17,1,1,0,19,34.651018,2070,helocrene,0.16,6.73,224,10.9,,0,280,0.56,0.922,0.053,0.037,0,0,0.36,0,82.96,24.87,,42.5,5.62,,,1.103
1003707383,8/14/09,446,1,2,2,30,50,,,,,,,,85,5,0.908,6,7,2,1,16,35.3067,2620,hillslope,,7.23,150,10.5,,0.8,195,0.08,0.044,0.121,0.187,0.042,0,1.462,0.135,0.4,0.12,,1.47,1.61,,,1.084
1082730651,7/28/11,1198,270,268,324,,3,,,,,,,,865,4,1.114,15,8,2,0,25,36.2734,2423,hanging garden,,7.4,526,9,170,0,158,0.12,0.328,0.123,0.065,0,0.006,1.273,0.205,86.62,134.22,,62.7,,,0.03,1.051
1103556602,7/27/10,689,400,200,275,765,80,,,135,,,,,1855,6,1.546,40,0,1,0,41,36.3699,2662,helocrene,0.09,6.58,75,10.43,,0.96,258,0.43,0.88,0,0.004,0,0,0.03,0,787.5,502.6,,264.28,69.06,,,1.144
1149322538,8/1/11,1189,552,,,,,,,,,,,,552,1,0,16,6,0,0,22,36.1659,1961,rheocrene,,8.02,831,13.7,,0,54,0.7,0.831,0.281,0,0,0,0.565,0,395.23,0.55,,62.38,0.11,0.55,,0.418
1154439602,5/31/10,518,33,57,14,,,,,,,,,,104,3,0.964,12,6,1,0,19,33.5329,1710,rheocrene,,6.64,565,23.38,261,0.93,340,0.89,0.166,0.369,0.071,0,0.001,1.133,0.06,,11.64,,3.68,1.8,,,0.83
1164663459,9/11/10,622,71,45,55,,,,,,,,,,171,3,1.081,3,1,0,0,4,36.2922,3000,rheocrene,,6.64,2400,,,0.93,272,0.51,0.005,0.001,0,0,0,0.226,0.107,0.66,0.16,,,,,,0.485
1188980297,6/14/13,906,4.1,6.1,,,,,,,,,,,10,2,0.674,6,2,2,0,10,35.0166,2158,hillslope,,7.61,550,19.3,,0.99,69,0.62,0.494,0.144,0.062,0,0,0.969,0.046,4.47,,,,,0.2,0.37,0.427
1246553090,6/25/09,391,103,183,68,146,,,,,,,,,500,4,1.324,19,7,4,3,33,35.0997,2066,hillslope,6.13,6.76,270,12.8,,0.94,129,0.28,0.382,0.41,0.074,0.081,0,1.137,0,66.14,44.01,8.33,56.73,4.63,,,1.313
1247294598,7/7/09,392,10,5,60,5.5,5.5,11,3,,,,,,100,7,1.354,18,3,2,1,24,34.4668,2246,hillslope,0.28,7.5,360,9.3,,0.93,199,0.11,0.541,0.038,0.035,0.042,0.08,0.992,0.012,,22.2,,17.75,10.54,,,1.056
1247791632,7/16/09,394,37.5,155,1636,822,,220,,,,,,,2871,5,1.09,50,9,2,1,62,35.10276,2086,helocrene,0.92,7.07,330,12,120,1,99,0.45,0.721,0.186,0.106,0.061,0.003,0.977,0,1197.09,720,,96.14,5.91,,,0.84
1248205293,7/21/09,395,130,1132,1280,,,,,,,,,,2542,3,0.858,48,7,0,0,55,49.7686,1297,hillslope,3.33,7.3,392,7.3,319,0.96,70,0.61,0.869,0.084,0,0,0,0.339,0.007,1682.47,103.28,,411.3,2.28,2.52,0.13,0.678
1248220837,7/21/09,396,1,59,600,,,,,,,,,,660,3,0.312,43,10,1,0,54,49.7686,1354,rheocrene,0.1,7.75,,12.5,290,0.98,275,0.53,0.476,0.913,0.005,0,0,0.711,0.014,76.29,21.85,18,163.37,27.24,0.13,,1.254
1248305742,7/22/09,398,58,152,120,348,,,,,,,,,678,4,1.194,46,4,0,0,50,49.7319,1279,helocrene,0.59,7.46,520,6.8,417,0.99,100,0.44,0.592,0.111,0,0,0,0.443,0.001,73.77,62.99,0.06,243.68,10.04,7.87,,1.076
1248448158,7/23/09,399,9.5,78,18,24.5,,,,,,,,,130,4,1.086,36,2,0,2,40,49.8503,1505.3,hillslope,1.11,7.74,306,5.9,273,1,65,0.64,0.094,0.002,0,0.172,0,1.088,0.16,2.61,0.98,,2.03,2.21,,,1.333
1248476662,7/24/09,401,52,29,146,94,218,,,,,,,,539,5,1.407,45,3,0,0,48,49.7467,1249.7,hillslope,1.11,7.22,285,7.3,307,0.99,150,0.17,0.666,0.042,0,0,0,0.23,0.001,31.23,90.42,2.72,219.67,9.72,0.03,,0.996
1250539035,8/1/09,404,63,450,69,31,72,56,1147,137,,,,,2025,8,1.343,33,4,0,0,37,35.1006,2068,hillslope,,,,10.5,,1,114,0.37,0.21,0.234,0,0,0,0.692,0,136.2,97.52,,181.51,1.57,,,1.088
1250615523,7/25/09,405,74,23,233,40,,,,,,,,,370,4,1.026,46,4,1,1,52,49.7981,1354.3,rheocrene,3.83,7.22,546,5.2,293,0.83,345,0.92,0.577,0.048,0.001,0.043,0.14,1.048,0.05,35.93,34.42,,127.73,3.29,11.57,0.47,1.137
1250790660,7/24/09,400,618,576,300,,,,,,,,,,1494,3,1.055,55,9,1,1,66,49.6986,985,hillslope,0.07,6.98,362,19.9,321,0.98,130,0.28,0.654,0.355,0.084,0.062,0,1.067,0.008,483.68,175.83,90.51,83.37,69.62,,,1.301
1251235223,8/7/09,408,25,100,195,230,1170,,,,,,,,1720,5,1.005,33,4,2,1,40,35.1043,2076,hillslope,0.02,6.93,330,10.35,100,0.99,104,0.42,0.543,0.115,0.042,0.035,0,0.824,0,288,105.55,38.6,449.14,0.87,,,1.107
1252177048,8/22/09,414,3,42,3,4,80,26,240,,,,,,398,7,1.163,40,4,3,0,47,34.4383,2291.66,hillslope,0.25,7.24,300,9.1,159,0.77,144,0.2,0.743,0.026,0.013,0,0,0.314,0.014,191.37,14.07,0.08,69.79,6.64,13.62,,0.996
1252529653,9/5/09,415,9,26,26,70,24,75,,,,,,,230,6,1.583,26,1,2,3,32,33.8109,2489,hillslope,,,,,,1,60,0.67,0.33,0.034,0.062,0.109,0.059,1.311,0.006,2.68,17.02,,18.12,5.84,2.08,,1.304
1255471979,9/13/09,416,25,55,14,,,,,,,,,,94,3,0.949,19,0,2,1,22,34.4366,2322,hillslope,0.02,7.6,330,13.6,178,0.99,304,0.69,0.716,0,0.176,0.176,0,0.862,0,12.16,1.6,0.8,47.75,4.95,,,0.886
1259634494,11/7/09,467,20,340,770,,,,,,,,,,1130,3,0.694,1,1,0,0,2,36.6512,1249,hanging garden,0.1,7.74,2300,12.3,,0.27,138,0.23,0.02,0.007,0,0,0,0.95,0.032,,,23.1,,,,,0
